paper_id,claim_id,table_figure,claim,claim_type,mode,digits,value_script,value_paper,match,value_rewrite,match_rewrite,holds,defect_locus,notes
offer-westort_coppock_green_2021,table_1_cell_031,table_1,"TABLE 1, CA, rmse_best, case 2",pipeline,,3,NA,0.034,NA,0.034299514826319,1,NA,NA,"The rewrite gives 0.034, which is the published value."
offer-westort_coppock_green_2021,table_1_cell_032,table_1,"TABLE 1, CA, rmse_te, case 2",pipeline,,3,NA,0.041,NA,0.04076995020301906,1,NA,NA,"The rewrite gives 0.041, which is the published value."
offer-westort_coppock_green_2021,table_1_cell_033,table_1,"TABLE 1, CA, cov_best, case 2",pipeline,,3,NA,0.879,NA,0.8793,1,NA,NA,"The rewrite gives 0.879, which is the published value."
offer-westort_coppock_green_2021,table_1_cell_034,table_1,"TABLE 1, CA, cov_te, case 2",pipeline,,3,NA,0.886,NA,0.8863000000000002,1,NA,NA,"The rewrite gives 0.886, which is the published value."
offer-westort_coppock_green_2021,table_1_cell_035,table_1,"TABLE 1, CA, correct, case 3",pipeline,,3,NA,0.683,NA,0.6829,1,NA,NA,"The rewrite gives 0.683, which is the published value."
offer-westort_coppock_green_2021,table_1_cell_036,table_1,"TABLE 1, CA, rmse_best, case 3",pipeline,,3,NA,0.029,NA,0.02865948447311381,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,table_1_cell_037,table_1,"TABLE 1, CA, rmse_te, case 3",pipeline,,3,NA,0.035,NA,0.03452476735094487,1,NA,NA,"The rewrite gives 0.035, which is the published value."
offer-westort_coppock_green_2021,table_1_cell_038,table_1,"TABLE 1, CA, cov_best, case 3",pipeline,,3,NA,0.946,NA,0.9464,1,NA,NA,"The rewrite gives 0.946, which is the published value."
offer-westort_coppock_green_2021,table_1_cell_039,table_1,"TABLE 1, CA, cov_te, case 3",pipeline,,3,NA,0.937,NA,0.9370999999999996,1,NA,NA,"The rewrite gives 0.937, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_001,table_d2,"TABLE D2, TS, correct, case 1, 1 batches",pipeline,,3,0.909,0.909,1,0.9086,1,NA,NA,"The rewrite gives 0.909, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_002,table_d2,"TABLE D2, TS, rmse_best, case 1, 1 batches",pipeline,,3,0.0306,0.031,1,0.03057578548020312,1,NA,NA,"The rewrite gives 0.031, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_003,table_d2,"TABLE D2, TS, rmse_te, case 1, 1 batches",pipeline,,3,0.0378,0.038,1,0.03778077487367352,1,NA,NA,"The rewrite gives 0.038, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_004,table_d2,"TABLE D2, TS, cov_best, case 1, 1 batches",pipeline,,3,0.941,0.941,1,0.9407,1,NA,NA,"The rewrite gives 0.941, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_005,table_d2,"TABLE D2, TS, cov_te, case 1, 1 batches",pipeline,,3,0.949,0.949,1,0.9485000000000005,1,NA,NA,"The rewrite gives 0.949, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_006,table_d2,"TABLE D2, TS, correct, case 1, 2 batches",pipeline,,3,0.945,0.945,1,0.945,1,NA,NA,"The rewrite gives 0.945, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_007,table_d2,"TABLE D2, TS, rmse_best, case 1, 2 batches",pipeline,,3,0.0251,0.025,1,0.02510624516957907,1,NA,NA,"The rewrite gives 0.025, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_008,table_d2,"TABLE D2, TS, rmse_te, case 1, 2 batches",pipeline,,3,0.056,0.056,1,0.05599563363859466,1,NA,NA,"The rewrite gives 0.056, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_009,table_d2,"TABLE D2, TS, cov_best, case 1, 2 batches",pipeline,,3,0.952,0.952,1,0.9515,1,NA,NA,"The rewrite gives 0.952, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_010,table_d2,"TABLE D2, TS, cov_te, case 1, 2 batches",pipeline,,3,0.846,0.846,1,0.8459999999999999,1,NA,NA,"The rewrite gives 0.846, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_011,table_d2,"TABLE D2, TS, correct, case 1, 4 batches",pipeline,,3,0.962,0.962,1,0.9616999999999996,1,NA,NA,"The rewrite gives 0.962, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_012,table_d2,"TABLE D2, TS, rmse_best, case 1, 4 batches",pipeline,,3,0.0224,0.022,1,0.02243295737348837,1,NA,NA,"The rewrite gives 0.022, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_013,table_d2,"TABLE D2, TS, rmse_te, case 1, 4 batches",pipeline,,3,0.0597,0.060,1,0.05972780924772324,1,NA,NA,"The rewrite gives 0.060, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_014,table_d2,"TABLE D2, TS, cov_best, case 1, 4 batches",pipeline,,3,0.955,0.955,1,0.9553999999999996,1,NA,NA,"The rewrite gives 0.955, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_015,table_d2,"TABLE D2, TS, cov_te, case 1, 4 batches",pipeline,,3,0.769,0.769,1,0.7689,1,NA,NA,"The rewrite gives 0.769, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_016,table_d2,"TABLE D2, TS, correct, case 1, 5 batches",pipeline,,3,0.963,0.963,1,0.9629,1,NA,NA,"The rewrite gives 0.963, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_017,table_d2,"TABLE D2, TS, rmse_best, case 1, 5 batches",pipeline,,3,0.0221,0.022,1,0.02208581249492197,1,NA,NA,"The rewrite gives 0.022, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_018,table_d2,"TABLE D2, TS, rmse_te, case 1, 5 batches",pipeline,,3,0.0598,0.060,1,0.05981230889637718,1,NA,NA,"The rewrite gives 0.060, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_019,table_d2,"TABLE D2, TS, cov_best, case 1, 5 batches",pipeline,,3,0.956,0.956,1,0.9561000000000004,1,NA,NA,"The rewrite gives 0.956, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_020,table_d2,"TABLE D2, TS, cov_te, case 1, 5 batches",pipeline,,3,0.774,0.775,1,0.7744999999999994,1,NA,NA,"The rewrite gives 0.774, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_021,table_d2,"TABLE D2, TS, correct, case 1, 8 batches",pipeline,,3,0.965,0.965,1,0.9653000000000002,1,NA,NA,"The rewrite gives 0.965, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_022,table_d2,"TABLE D2, TS, rmse_best, case 1, 8 batches",pipeline,,3,0.0217,0.022,1,0.02174795321064431,1,NA,NA,"The rewrite gives 0.022, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_023,table_d2,"TABLE D2, TS, rmse_te, case 1, 8 batches",pipeline,,3,0.0578,0.058,1,0.05778091003916084,1,NA,NA,"The rewrite gives 0.058, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_024,table_d2,"TABLE D2, TS, cov_best, case 1, 8 batches",pipeline,,3,0.955,0.955,1,0.9546000000000004,1,NA,NA,"The rewrite gives 0.955, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_025,table_d2,"TABLE D2, TS, cov_te, case 1, 8 batches",pipeline,,3,0.785,0.785,1,0.7851000000000001,1,NA,NA,"The rewrite gives 0.785, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_026,table_d2,"TABLE D2, TS, correct, case 1, 10 batches",pipeline,,3,0.968,0.968,1,0.9681000000000002,1,NA,NA,"The rewrite gives 0.968, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_027,table_d2,"TABLE D2, TS, rmse_best, case 1, 10 batches",pipeline,,3,0.0214,0.021,1,0.02135995777642827,1,NA,NA,"The rewrite gives 0.021, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_028,table_d2,"TABLE D2, TS, rmse_te, case 1, 10 batches",pipeline,,3,0.0574,0.057,1,0.05738448863580026,1,NA,NA,"The rewrite gives 0.057, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_029,table_d2,"TABLE D2, TS, cov_best, case 1, 10 batches",pipeline,,3,0.958,0.958,1,0.9583,1,NA,NA,"The rewrite gives 0.958, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_030,table_d2,"TABLE D2, TS, cov_te, case 1, 10 batches",pipeline,,3,0.795,0.795,1,0.7951000000000001,1,NA,NA,"The rewrite gives 0.795, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_031,table_d2,"TABLE D2, TS, correct, case 1, 20 batches",pipeline,,3,NA,0.967,NA,0.9673000000000002,1,NA,NA,"The rewrite gives 0.967, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_032,table_d2,"TABLE D2, TS, rmse_best, case 1, 20 batches",pipeline,,3,NA,0.021,NA,0.02120414072219761,1,NA,NA,"The rewrite gives 0.021, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_033,table_d2,"TABLE D2, TS, rmse_te, case 1, 20 batches",pipeline,,3,NA,0.056,NA,0.05567625652803388,1,NA,NA,"The rewrite gives 0.056, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_034,table_d2,"TABLE D2, TS, cov_best, case 1, 20 batches",pipeline,,3,NA,0.956,NA,0.9560000000000004,1,NA,NA,"The rewrite gives 0.956, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_035,table_d2,"TABLE D2, TS, cov_te, case 1, 20 batches",pipeline,,3,NA,0.799,NA,0.7993000000000001,1,NA,NA,"The rewrite gives 0.799, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_036,table_d2,"TABLE D2, TS, correct, case 1, 50 batches",pipeline,,3,NA,0.970,NA,0.9700999999999996,1,NA,NA,"The rewrite gives 0.970, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_037,table_d2,"TABLE D2, TS, rmse_best, case 1, 50 batches",pipeline,,3,NA,0.020,NA,0.02041288985394267,1,NA,NA,"The rewrite gives 0.020, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_038,table_d2,"TABLE D2, TS, rmse_te, case 1, 50 batches",pipeline,,3,NA,0.054,NA,0.05412560959682243,1,NA,NA,"The rewrite gives 0.054, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_039,table_d2,"TABLE D2, TS, cov_best, case 1, 50 batches",pipeline,,3,NA,0.960,NA,0.9595999999999996,1,NA,NA,"The rewrite gives 0.960, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_040,table_d2,"TABLE D2, TS, cov_te, case 1, 50 batches",pipeline,,3,NA,0.805,NA,0.8049,1,NA,NA,"The rewrite gives 0.805, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_041,table_d2,"TABLE D2, TS, correct, case 1, 100 batches",pipeline,,3,NA,0.969,NA,0.9687,1,NA,NA,"The rewrite gives 0.969, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_042,table_d2,"TABLE D2, TS, rmse_best, case 1, 100 batches",pipeline,,3,NA,0.020,NA,0.01984038889651286,1,NA,NA,"The rewrite gives 0.020, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_043,table_d2,"TABLE D2, TS, rmse_te, case 1, 100 batches",pipeline,,3,NA,0.054,NA,0.05387484949081709,1,NA,NA,"The rewrite gives 0.054, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_044,table_d2,"TABLE D2, TS, cov_best, case 1, 100 batches",pipeline,,3,NA,0.961,NA,0.9614,1,NA,NA,"The rewrite gives 0.961, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_045,table_d2,"TABLE D2, TS, cov_te, case 1, 100 batches",pipeline,,3,NA,0.807,NA,0.8068000000000004,1,NA,NA,"The rewrite gives 0.807, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_046,table_d2,"TABLE D2, TS, correct, case 2, 1 batches",pipeline,,3,NA,0.180,NA,0.17979999999999982,1,NA,NA,"The rewrite gives 0.180, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_047,table_d2,"TABLE D2, TS, rmse_best, case 2, 1 batches",pipeline,,3,NA,0.024,NA,0.02392054854705499,1,NA,NA,"The rewrite gives 0.024, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_048,table_d2,"TABLE D2, TS, rmse_te, case 2, 1 batches",pipeline,,3,NA,0.033,NA,0.03336911323814139,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_049,table_d2,"TABLE D2, TS, cov_best, case 2, 1 batches",pipeline,,3,NA,0.935,NA,0.9345,1,NA,NA,"The rewrite gives 0.934, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_050,table_d2,"TABLE D2, TS, cov_te, case 2, 1 batches",pipeline,,3,NA,0.947,NA,0.9473,1,NA,NA,"The rewrite gives 0.947, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_051,table_d2,"TABLE D2, TS, correct, case 2, 2 batches",pipeline,,3,NA,0.177,NA,0.17700000000000035,1,NA,NA,"The rewrite gives 0.177, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_052,table_d2,"TABLE D2, TS, rmse_best, case 2, 2 batches",pipeline,,3,NA,0.036,NA,0.03564223341208369,1,NA,NA,"The rewrite gives 0.036, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_053,table_d2,"TABLE D2, TS, rmse_te, case 2, 2 batches",pipeline,,3,NA,0.054,NA,0.05423002216539718,1,NA,NA,"The rewrite gives 0.054, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_054,table_d2,"TABLE D2, TS, cov_best, case 2, 2 batches",pipeline,,3,NA,0.819,NA,0.8193000000000003,1,NA,NA,"The rewrite gives 0.819, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_055,table_d2,"TABLE D2, TS, cov_te, case 2, 2 batches",pipeline,,3,NA,0.802,NA,0.8016999999999999,1,NA,NA,"The rewrite gives 0.802, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_056,table_d2,"TABLE D2, TS, correct, case 2, 4 batches",pipeline,,3,NA,0.183,NA,0.18259999999999943,1,NA,NA,"The rewrite gives 0.183, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_057,table_d2,"TABLE D2, TS, rmse_best, case 2, 4 batches",pipeline,,3,NA,0.036,NA,0.03625422466495082,1,NA,NA,"The rewrite gives 0.036, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_058,table_d2,"TABLE D2, TS, rmse_te, case 2, 4 batches",pipeline,,3,NA,0.055,NA,0.05475768900710324,1,NA,NA,"The rewrite gives 0.055, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_059,table_d2,"TABLE D2, TS, cov_best, case 2, 4 batches",pipeline,,3,NA,0.862,NA,0.8621999999999994,1,NA,NA,"The rewrite gives 0.862, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_060,table_d2,"TABLE D2, TS, cov_te, case 2, 4 batches",pipeline,,3,NA,0.829,NA,0.8287999999999995,1,NA,NA,"The rewrite gives 0.829, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_061,table_d2,"TABLE D2, TS, correct, case 2, 5 batches",pipeline,,3,NA,0.181,NA,0.18100000000000016,1,NA,NA,"The rewrite gives 0.181, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_062,table_d2,"TABLE D2, TS, rmse_best, case 2, 5 batches",pipeline,,3,NA,0.036,NA,0.03589195392906857,1,NA,NA,"The rewrite gives 0.036, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_063,table_d2,"TABLE D2, TS, rmse_te, case 2, 5 batches",pipeline,,3,NA,0.054,NA,0.05414418756852827,1,NA,NA,"The rewrite gives 0.054, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_064,table_d2,"TABLE D2, TS, cov_best, case 2, 5 batches",pipeline,,3,NA,0.872,NA,0.8723000000000002,1,NA,NA,"The rewrite gives 0.872, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_065,table_d2,"TABLE D2, TS, cov_te, case 2, 5 batches",pipeline,,3,NA,0.838,NA,0.8379999999999993,1,NA,NA,"The rewrite gives 0.838, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_066,table_d2,"TABLE D2, TS, correct, case 2, 8 batches",pipeline,,3,NA,0.194,NA,0.1936,1,NA,NA,"The rewrite gives 0.194, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_067,table_d2,"TABLE D2, TS, rmse_best, case 2, 8 batches",pipeline,,3,NA,0.034,NA,0.03392589211452988,1,NA,NA,"The rewrite gives 0.034, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_068,table_d2,"TABLE D2, TS, rmse_te, case 2, 8 batches",pipeline,,3,NA,0.050,NA,0.05029847638075825,1,NA,NA,"The rewrite gives 0.050, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_069,table_d2,"TABLE D2, TS, cov_best, case 2, 8 batches",pipeline,,3,NA,0.884,NA,0.8837999999999998,1,NA,NA,"The rewrite gives 0.884, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_070,table_d2,"TABLE D2, TS, cov_te, case 2, 8 batches",pipeline,,3,NA,0.850,NA,0.8501999999999996,1,NA,NA,"The rewrite gives 0.850, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_071,table_d2,"TABLE D2, TS, correct, case 2, 10 batches",pipeline,,3,NA,0.193,NA,0.19329999999999972,1,NA,NA,"The rewrite gives 0.193, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_072,table_d2,"TABLE D2, TS, rmse_best, case 2, 10 batches",pipeline,,3,NA,0.033,NA,0.03349211329438671,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_073,table_d2,"TABLE D2, TS, rmse_te, case 2, 10 batches",pipeline,,3,NA,0.050,NA,0.04950631904668689,1,NA,NA,"The rewrite gives 0.050, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_074,table_d2,"TABLE D2, TS, cov_best, case 2, 10 batches",pipeline,,3,NA,0.880,NA,0.88,1,NA,NA,"The rewrite gives 0.880, which is the published value."
offer-westort_coppock_green_2021,table_d2_cell_075,table_d2,"TABLE D2, TS, cov_te, case 2, 10 batches",pipeline,,3,NA,0.851,NA,0.8509000000000004,1,NA,NA,"The rewrite gives 0.851, which is the published value."
